taxa	taxid	superkingdom	clade	kingdom	family	genus
Spiroplasma culicicola	216935	Bacteria	Terrabacteria group	NA	Spiroplasmataceae	Spiroplasma
Mesoplasma florum	2151	Bacteria	Terrabacteria group	NA	Entomoplasmataceae	Mesoplasma
Candidatus Phytoplasma australiense	59748	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Candidatus Phytoplasma
Acholeplasma laidlawii	2148	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Acholeplasma
Paracholeplasma brassicae	61635	Bacteria	Terrabacteria group	NA	Acholeplasmataceae	Paracholeplasma
Malacoplasma iowae	2116	Bacteria	Terrabacteria group	NA	Mycoplasmoidaceae	Malacoplasma
Mycoplasmoides fastidiosum	92758	Bacteria	Terrabacteria group	NA	Mycoplasmoidaceae	Mycoplasmoides
Candidatus Promineofilum breve	1806508	Bacteria	Terrabacteria group	NA	Candidatus Promineifilaceae	Candidatus Promineifilum
Capsulimonas corticalis	2219043	Bacteria	Terrabacteria group	NA	Capsulimonadaceae	Capsulimonas
Prevotella sp. E9-3	2913621	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Prevotella histicola	470565	Bacteria	FCB group	NA	Prevotellaceae	Prevotella
Bacteroides heparinolyticus	28113	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides helcogenes	290053	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides xylanisolvens	371601	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Bacteroides nordii	291645	Bacteria	FCB group	NA	Bacteroidaceae	Bacteroides
Petrimonas mucosa	1642646	Bacteria	FCB group	NA	Dysgonomonadaceae	Petrimonas
Sodaliphilus pleomorphus	2606626	Bacteria	FCB group	NA	Muribaculaceae	Sodaliphilus
Muribaculum intestinale	1796646	Bacteria	FCB group	NA	Muribaculaceae	Muribaculum
Parabacteroides distasonis	823	Bacteria	FCB group	NA	Tannerellaceae	Parabacteroides
Paludibacter propionicigenes	185300	Bacteria	FCB group	NA	Paludibacteraceae	Paludibacter
Coprobacter fastidiosus	1099853	Bacteria	FCB group	NA	Barnesiellaceae	Coprobacter
Chryseobacterium sp. POL2	2713414	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium sp. LJ668	2864040	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium shandongense	1493872	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium carnipullorum	1124835	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Chryseobacterium gambrini	373672	Bacteria	FCB group	NA	Weeksellaceae	Chryseobacterium
Apibacter sp. ESL0404	2704651	Bacteria	FCB group	NA	Weeksellaceae	Apibacter
Elizabethkingia anophelis	1117645	Bacteria	FCB group	NA	Weeksellaceae	Elizabethkingia
Capnocytophaga endodontalis	2708117	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Capnocytophaga gingivalis	1017	Bacteria	FCB group	NA	Flavobacteriaceae	Capnocytophaga
Flavobacterium sp. CS20	2775246	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. CC-SYL302	2870839	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. HJ-32-4	1160795	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. KACC 22763	3025668	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium sp. KK2020170	2830782	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium nitrogenifigens	1617283	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium johnsoniae	986	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium oreochromis	2906078	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium humidisoli	2937442	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium praedii	3002900	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium branchiophilum	55197	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium litorale	2856519	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Flavobacterium nackdongense	2547394	Bacteria	FCB group	NA	Flavobacteriaceae	Flavobacterium
Psychroserpens sp. NJDZ02	2570561	Bacteria	FCB group	NA	Flavobacteriaceae	Psychroserpens
Polaribacter litorisediminis	1908341	Bacteria	FCB group	NA	Flavobacteriaceae	Polaribacter
Aequorivita sp. H23M31	2494375	Bacteria	FCB group	NA	Flavobacteriaceae	Aequorivita
Aequorivita sp. Ant34-E75	3040348	Bacteria	FCB group	NA	Flavobacteriaceae	Aequorivita
Winogradskyella sp. PG-2	754409	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Winogradskyella forsetii	2686077	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Winogradskyella helgolandensis	2697010	Bacteria	FCB group	NA	Flavobacteriaceae	Winogradskyella
Tenacibaculum dicentrarchi	669041	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Tenacibaculum finnmarkense	2781243	Bacteria	FCB group	NA	Flavobacteriaceae	Tenacibaculum
Christiangramia forsetii	411153	Bacteria	FCB group	NA	Flavobacteriaceae	Christiangramia
Lacinutrix sp. Bg11-31	2057808	Bacteria	FCB group	NA	Flavobacteriaceae	Lacinutrix
Marixanthomonas sp. SCSIO 43207	2779360	Bacteria	FCB group	NA	Flavobacteriaceae	Marixanthomonas
Aquimarina sp. AD10	1714849	Bacteria	FCB group	NA	Flavobacteriaceae	Aquimarina
Pseudalgibacter alginicilyticus	1736674	Bacteria	FCB group	NA	Flavobacteriaceae	Pseudalgibacter
Aggregatimonas sangjinii	2583587	Bacteria	FCB group	NA	Flavobacteriaceae	Aggregatimonas
Mesoflavibacter sp. SCSIO 43206	2779362	Bacteria	FCB group	NA	Flavobacteriaceae	Mesoflavibacter
Maribacter litopenaei	2976127	Bacteria	FCB group	NA	Flavobacteriaceae	Maribacter
Blattabacterium clevelandi	164516	Bacteria	FCB group	NA	Blattabacteriaceae	Blattabacterium
Owenweeksia hongkongensis	253245	Bacteria	FCB group	NA	Owenweeksiaceae	Owenweeksia
Chitinophaga sp. XS-30	2604421	Bacteria	FCB group	NA	Chitinophagaceae	Chitinophaga
Chitinophaga oryzae	2725414	Bacteria	FCB group	NA	Chitinophagaceae	Chitinophaga
Hymenobacter sp. BRD128	2675878	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Hymenobacter sp. BRD67	2675877	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Hymenobacter sp. 5116S-27	2932249	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Hymenobacter sp. 5116S-3	2932248	Bacteria	FCB group	NA	Hymenobacteraceae	Hymenobacter
Dyadobacter fanqingshengii	2906443	Bacteria	FCB group	NA	Spirosomataceae	Dyadobacter
Spirosoma taeanense	2735870	Bacteria	FCB group	NA	Cytophagaceae	Spirosoma
Sphingobacterium sp. WM	3031802	Bacteria	FCB group	NA	Sphingobacteriaceae	Sphingobacterium
Pedobacter mucosus	2895286	Bacteria	FCB group	NA	Sphingobacteriaceae	Pedobacter
Salinibacter ruber	146919	Bacteria	FCB group	NA	Salinibacteraceae	Salinibacter
Chloroherpeton thalassium	100716	Bacteria	FCB group	NA	Chloroherpetonaceae	Chloroherpeton
Pelodictyon phaeoclathratiforme	34090	Bacteria	FCB group	NA	Chlorobiaceae	Pelodictyon
Gemmatimonas groenlandica	2732249	Bacteria	FCB group	NA	Gemmatimonadaceae	Gemmatimonas
Gemmatirosa kalamazoonensis	861299	Bacteria	FCB group	NA	Gemmatimonadaceae	Gemmatirosa
Thermotoga maritima	2336	Bacteria	NA	NA	Thermotogaceae	Thermotoga
Thermosipho melanesiensis	46541	Bacteria	NA	NA	Fervidobacteriaceae	Thermosipho
Marinitoga sp. 1137	1545835	Bacteria	NA	NA	Petrotogaceae	Marinitoga
Marinitoga sp. BP5-C20A	2809031	Bacteria	NA	NA	Petrotogaceae	Marinitoga
Mesotoga prima	1184387	Bacteria	NA	NA	Kosmotogaceae	Mesotoga
Athalassotoga saccharophila	1441386	Bacteria	NA	NA	Mesoaciditogaceae	Athalassotoga
Singulisphaera acidiphila	466153	Bacteria	PVC group	NA	Isosphaeraceae	Singulisphaera
Gimesia benthica	2608982	Bacteria	PVC group	NA	Planctomycetaceae	Gimesia
Fuerstiella marisgermanici	1891926	Bacteria	PVC group	NA	Planctomycetaceae	Fuerstiella
Maioricimonas rarisocia	2528026	Bacteria	PVC group	NA	Planctomycetaceae	Maioricimonas
Bremerella volcania	2527984	Bacteria	PVC group	NA	Pirellulaceae	Bremerella
Thermogutta terrifontis	1331910	Bacteria	PVC group	NA	Thermoguttaceae	Thermogutta
Candidatus Rhabdochlamydia porcellionis	225148	Bacteria	PVC group	NA	Candidatus Rhabdochlamydiaceae	Candidatus Rhabdochlamydia
Waddlia chondrophila	71667	Bacteria	PVC group	NA	Waddliaceae	Waddlia
Chlamydia suis	83559	Bacteria	PVC group	NA	Chlamydiaceae	Chlamydia
Chlamydia felis	83556	Bacteria	PVC group	NA	Chlamydiaceae	Chlamydia
Methylacidimicrobium sp. B4	2796139	Bacteria	PVC group	NA	NA	Methylacidimicrobium
Nibricoccus aquaticus	2576891	Bacteria	PVC group	NA	Opitutaceae	Nibricoccus
Candidatus Pelagisphaera phototrophica	2684113	Bacteria	PVC group	NA	NA	Candidatus Pelagisphaera
Edaphobacter lichenicola	2051959	Bacteria	NA	NA	Acidobacteriaceae	Edaphobacter
Campylobacter ureolyticus	827	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter avium	522485	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter vulpis	1655500	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Campylobacter sputorum	206	Bacteria	NA	NA	Campylobacteraceae	Campylobacter
Wolinella succinogenes	844	Bacteria	NA	NA	Helicobacteraceae	Wolinella
Sulfurimonas xiamenensis	2590021	Bacteria	NA	NA	Sulfurimonadaceae	Sulfurimonas
Sulfurimonas denitrificans	39766	Bacteria	NA	NA	Sulfurimonadaceae	Sulfurimonas
Aliarcobacter skirrowii	28200	Bacteria	NA	NA	Arcobacteraceae	Aliarcobacter
Malaciobacter halophilus	197482	Bacteria	NA	NA	Arcobacteraceae	Malaciobacter
Caminibacter pacificus	1424653	Bacteria	NA	NA	Nautiliaceae	Caminibacter
Nitratiruptor sp. YY09-18	2724901	Bacteria	NA	NA	Nitratiruptoraceae	Nitratiruptor
Nitrosophilus kaiyonis	2930200	Bacteria	NA	NA	Nitratiruptoraceae	Nitrosophilus
Thermodesulfatator indicus	171695	Bacteria	NA	NA	Thermodesulfatatoraceae	Thermodesulfatator
Desulfovibrio mangrovi	2976983	Bacteria	NA	NA	Desulfovibrionaceae	Desulfovibrio
Desulfovibrio piger	901	Bacteria	NA	NA	Desulfovibrionaceae	Desulfovibrio
Pseudodesulfovibrio mercurii	641491	Bacteria	NA	NA	Desulfovibrionaceae	Pseudodesulfovibrio
Pseudodesulfovibrio indicus	1716143	Bacteria	NA	NA	Desulfovibrionaceae	Pseudodesulfovibrio
Thermodesulfomicrobium sp. WS	3004129	Bacteria	NA	NA	Desulfomicrobiaceae	Thermodesulfomicrobium
Desulfoluna limicola	2810562	Bacteria	NA	NA	Desulfolunaceae	Desulfoluna
Syntrophotalea acetylenica	29542	Bacteria	NA	NA	Syntrophotaleaceae	Syntrophotalea
Desulfuromonas versatilis	2802975	Bacteria	NA	NA	Desulfuromonadaceae	Desulfuromonas
Desulfuromonas soudanensis	1603606	Bacteria	NA	NA	Desulfuromonadaceae	Desulfuromonas
Pelobacter propionicus	29543	Bacteria	NA	NA	Desulfuromonadaceae	Pelobacter
Desulfocapsa sulfexigens	65555	Bacteria	NA	NA	Desulfocapsaceae	Desulfocapsa
Desulfolithobacter dissulfuricans	2795293	Bacteria	NA	NA	Desulfobulbaceae	Desulfolithobacter
Desulfurivibrio alkaliphilus	427923	Bacteria	NA	NA	Desulfobulbaceae	Desulfurivibrio
Fusobacterium vincentii	155615	Bacteria	NA	NA	Fusobacteriaceae	Fusobacterium
Fusobacterium canifelinum	285729	Bacteria	NA	NA	Fusobacteriaceae	Fusobacterium
Leptotrichia sp. oral taxon 212	712357	Bacteria	NA	NA	Leptotrichiaceae	Leptotrichia
Leptotrichia sp. oral taxon 847	1785996	Bacteria	NA	NA	Leptotrichiaceae	Leptotrichia
Pseudoleptotrichia goodfellowii	157692	Bacteria	NA	NA	Leptotrichiaceae	Pseudoleptotrichia
Hydrogenobaculum sp. HO	547144	Bacteria	NA	NA	Aquificaceae	Hydrogenobaculum
Treponema socranskii	53419	Bacteria	NA	NA	Treponemataceae	Treponema
Oceanispirochaeta crateris	2518645	Bacteria	NA	NA	Spirochaetaceae	Oceanispirochaeta
Borreliella bissettiae	64897	Bacteria	NA	NA	Borreliaceae	Borreliella
Borreliella mayonii	1674146	Bacteria	NA	NA	Borreliaceae	Borreliella
Borreliella lusitaniae	100177	Bacteria	NA	NA	Borreliaceae	Borreliella
Borrelia venezuelensis	1653839	Bacteria	NA	NA	Borreliaceae	Borrelia
Breznakiella homolactica	2798577	Bacteria	NA	NA	Breznakiellaceae	Breznakiella
Leptospira borgpetersenii	174	Bacteria	NA	NA	Leptospiraceae	Leptospira
Leptospira kirschneri	29507	Bacteria	NA	NA	Leptospiraceae	Leptospira
Leptospira kobayashii	1917830	Bacteria	NA	NA	Leptospiraceae	Leptospira
Dictyoglomus thermophilum	14	Bacteria	NA	NA	Dictyoglomaceae	Dictyoglomus
Polyangium aurulentum	2567896	Bacteria	NA	NA	Polyangiaceae	Polyangium
Anaeromyxobacter paludicola	2918171	Bacteria	NA	NA	Anaeromyxobacteraceae	Anaeromyxobacter
Candidatus Nanosynbacter lyticus	2093824	Bacteria	Bacteria candidate phyla	NA	Candidatus Nanosynbacteraceae	Candidatus Nanosynbacter
Candidatus Saccharimonas aalborgensis	1332188	Bacteria	Bacteria candidate phyla	NA	Candidatus Saccharimonadaceae	Candidatus Saccharimonas
Denitrovibrio acetiphilus	118000	Bacteria	NA	NA	Geovibrionaceae	Denitrovibrio
Dissulfurimicrobium hydrothermale	1750598	Bacteria	delta/epsilon subdivisions	NA	NA	Dissulfurimicrobium
Methanococcus maripaludis	39152	Archaea	Methanomada group	NA	Methanococcaceae	Methanococcus
Methanobrevibacter olleyae	294671	Archaea	Methanomada group	NA	Methanobacteriaceae	Methanobrevibacter
Halomicroarcula sp. SHR3	3033387	Archaea	Stenosarchaea group	NA	Haloarculaceae	Haloarcula
Halorubrum trapanicum	29284	Archaea	Stenosarchaea group	NA	Haloferacaceae	Halorubrum
Sulfuracidifex tepidarius	1294262	Archaea	TACK group	NA	Sulfolobaceae	Sulfuracidifex
Candidatus Aciduliprofundum boonei	379547	Archaea	DHVE2 group	NA	NA	Candidatus Aciduliprofundum
Broad bean mottle virus	12301	Viruses	Riboviria	Orthornavirae	Bromoviridae	Bromovirus
Southern elephant seal virus	1159195	Viruses	Riboviria	Orthornavirae	Togaviridae	Alphavirus
Piscihepevirus heenan	1678147	Viruses	Riboviria	Orthornavirae	Hepeviridae	Piscihepevirus
Hepacivirus hominis	3052230	Viruses	Riboviria	Orthornavirae	Flaviviridae	Hepacivirus
Orthobunyavirus sororocaense	3052442	Viruses	Riboviria	Orthornavirae	Peribunyaviridae	Orthobunyavirus
Nomada lathburiana mononega-like virus	2879396	Viruses	Riboviria	Orthornavirae	Aliusviridae	Ollusvirus
Chalcocoris rutilans mononega-like virus 2	2973795	Viruses	Riboviria	Orthornavirae	Chuviridae	Rochuvirus
Primula malacoides virus 1	1511840	Viruses	Riboviria	Orthornavirae	Partitiviridae	Betapartitivirus
White clover cryptic virus 2	1323525	Viruses	Riboviria	Orthornavirae	Partitiviridae	Betapartitivirus
Fusarium poae virus 1	75747	Viruses	Riboviria	Orthornavirae	Partitiviridae	Betapartitivirus
Red clover cryptic virus 1	1408894	Viruses	Riboviria	Orthornavirae	Partitiviridae	NA
Sclerotinia sclerotiorum partitivirus S	659497	Viruses	Riboviria	Orthornavirae	Partitiviridae	NA
Fusarium poae partitivirus 2	1849533	Viruses	Riboviria	Orthornavirae	Partitiviridae	NA
Kobuvirus cattle/Kagoshima-2-24-KoV/2015/JPN	1659219	Viruses	Riboviria	Orthornavirae	Picornaviridae	Kobuvirus
Bombyx mori iflavirus	1690666	Viruses	Riboviria	Orthornavirae	Iflaviridae	Iflavirus
Posavirus 1	1105380	Viruses	Riboviria	Orthornavirae	NA	Posavirus
Lasius neglectus virus 1	2018501	Viruses	Riboviria	Orthornavirae	Polycipiviridae	Sopolycivirus
Aplysia californica nido-like virus	2283236	Viruses	Riboviria	Orthornavirae	NA	NA
Passiflora edulis symptomless virus	2294149	Viruses	Riboviria	Orthornavirae	Potyviridae	Roymovirus
Porcine astrovirus 5	1093928	Viruses	Riboviria	Orthornavirae	Astroviridae	NA
Cordyceps chanhua alternavirus 1	2936613	Viruses	Riboviria	Orthornavirae	Alternaviridae	Alternavirus
Unuamitovirus scsc2	2956624	Viruses	Riboviria	Orthornavirae	Mitoviridae	Unuamitovirus
Escherichia phage PO103-1	2961702	Viruses	Duplodnaviria	Heunggongvirae	Chaseviridae	NA
Xuquatrovirus PTXU04	2734191	Viruses	Duplodnaviria	Heunggongvirae	NA	Xuquatrovirus
Tequatrovirus kaw	2844208	Viruses	Duplodnaviria	Heunggongvirae	Straboviridae	Tequatrovirus
Simplexvirus atelinealpha1	3050138	Viruses	Duplodnaviria	Heunggongvirae	Orthoherpesviridae	Simplexvirus
Cyvirus cyprinidallo1	3050269	Viruses	Duplodnaviria	Heunggongvirae	Alloherpesviridae	Cyvirus
Psittacid herpesvirus 5	2661901	NA	NA	NA	NA	NA
Gammatorquevirus homidi8	3048393	Viruses	NA	NA	Anelloviridae	Gammatorquevirus
Heterosigma akashiwo virus 01	97195	Viruses	Varidnaviria	Bamfordvirae	Phycodnaviridae	Raphidovirus
Heliosvirus raunefjordenense	3060030	Viruses	Varidnaviria	Bamfordvirae	Allomimiviridae	Heliosvirus
Ichnoviriform fugitivi	265522	Viruses	NA	NA	Polydnaviriformidae	Ichnoviriform
Pandoravirus quercus	2107709	Viruses	NA	NA	NA	Pandoravirus
Chicken stool associated circular virus 1	2109373	Viruses	NA	NA	NA	NA
Lambdapapillomavirus 2	35258	Viruses	Monodnaviria	Shotokuvirae	Papillomaviridae	Lambdapapillomavirus
Bocaparvovirus ungulate3	3052047	Viruses	Monodnaviria	Shotokuvirae	Parvoviridae	Bocaparvovirus
Nitmarvirus NSV1	2734593	Viruses	NA	NA	Thaspiviridae	Nitmarvirus
Aspergillus aculeatus	5053	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Aspergillus terreus	33178	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Aspergillus nidulans	162425	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Aspergillus glaucus	41413	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Aspergillus novofumigatus	340412	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Aspergillus
Penicilliopsis zonata	41063	Eukaryota	Opisthokonta	Fungi	Aspergillaceae	Penicilliopsis
Talaromyces stipitatus	28564	Eukaryota	Opisthokonta	Fungi	Trichocomaceae	Talaromyces
Paracoccidioides lutzii	1048829	Eukaryota	Opisthokonta	Fungi	NA	Paracoccidioides
Ascosphaera apis	5105	Eukaryota	Opisthokonta	Fungi	Ascosphaeraceae	Ascosphaera
Rhinocladiella mackenziei	86056	Eukaryota	Opisthokonta	Fungi	Herpotrichiellaceae	Rhinocladiella
Scedosporium apiospermum	563466	Eukaryota	Opisthokonta	Fungi	Microascaceae	Scedosporium
Fusarium proliferatum	948311	Eukaryota	Opisthokonta	Fungi	Nectriaceae	Fusarium
Fusarium verticillioides	117187	Eukaryota	Opisthokonta	Fungi	Nectriaceae	Fusarium
Sclerotinia sclerotiorum	5180	Eukaryota	Opisthokonta	Fungi	Sclerotiniaceae	Sclerotinia
Verruconis gallopava	253628	Eukaryota	Opisthokonta	Fungi	Sympoventuriaceae	Verruconis
Cenococcum geophilum	5570	Eukaryota	Opisthokonta	Fungi	Gloniaceae	Cenococcum
[Candida] haemuloni	45357	Eukaryota	Opisthokonta	Fungi	Metschnikowiaceae	NA
Clavispora lusitaniae	36911	Eukaryota	Opisthokonta	Fungi	Metschnikowiaceae	Clavispora
Saccharomyces cerevisiae	4932	Eukaryota	Opisthokonta	Fungi	Saccharomycetaceae	Saccharomyces
Tremella mesenterica	5217	Eukaryota	Opisthokonta	Fungi	Tremellaceae	Tremella
Kwoniella dejecticola	324770	Eukaryota	Opisthokonta	Fungi	Cryptococcaceae	Kwoniella
Sporisorium reilianum	72558	Eukaryota	Opisthokonta	Fungi	Ustilaginaceae	Sporisorium
Mucor circinelloides	36080	Eukaryota	Opisthokonta	Fungi	Mucoraceae	Mucor
Cryptosporidium baileyi	27987	Eukaryota	Sar	NA	Cryptosporidiidae	Cryptosporidium
Cystoisospora suis	483139	Eukaryota	Sar	NA	Sarcocystidae	Cystoisospora
Plasmodium vinckei	5860	Eukaryota	Sar	NA	Plasmodiidae	Plasmodium
Phytophthora sojae	67593	Eukaryota	Sar	NA	Peronosporaceae	Phytophthora
Acanthamoeba astronyxis	65658	Eukaryota	Amoebozoa	NA	Acanthamoebidae	Acanthamoeba
Acanthamoeba triangularis	146752	Eukaryota	Amoebozoa	NA	Acanthamoebidae	Acanthamoeba
Trypanosoma congolense	5692	Eukaryota	Discoba	NA	Trypanosomatidae	Trypanosoma
Leishmania gerbilli	40285	Eukaryota	Discoba	NA	Trypanosomatidae	Leishmania
Bodo saltans	75058	Eukaryota	Discoba	NA	Bodonidae	Bodo
Monocercomonoides exilis	2049356	Eukaryota	Metamonada	NA	Polymastigidae	Monocercomonoides
Blautia sp. NBRC 113351	2877527	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia obeum	40520	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia producta	33035	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia liquoris	2779518	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia pseudococcoides	1796616	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Blautia massiliensis (ex Durand et al. 2017)	1737424	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Blautia
Coprococcus eutactus	33043	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Coprococcus
Lachnoclostridium phocaeense	1871021	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
Lachnoclostridium phytofermentans	66219	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
[Clostridium] hylemonae	89153	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
[Clostridium] scindens	29347	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Lachnoclostridium
Qiania dongpingensis	2763669	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Qiania
Anaeromicropila herbilytica	2785025	Bacteria	Terrabacteria group	NA	Lachnospiraceae	Anaeromicropila
